source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes,site_research_status,site_research_basis,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id
washington-0001,washington,2025-26_UW_record_book_all_time_results,1895-1896,1895,,Seattle AC,Seattle AC,seattle-ac,FALSE,2,3,L,1,,,H,SOURCE_PROGRAM_HOME,,,Seattle,WA,,,REGULAR_SEASON,,35,Seattle AC L 2–3 (ot),RESOLVED,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Washington institutional facility chronology and record-book game ledger establish a Washington home game in Seattle, but do not safely identify the physical building for this individual early game.",,,,
washington-0002,washington,2025-26_UW_record_book_all_time_results,1895-1896,1895,,Seattle YMCA,Seattle YMCA,seattle-ymca,FALSE,,,W,0,,,H,SOURCE_PROGRAM_HOME,,,Seattle,WA,,,REGULAR_SEASON,,35,Seattle YMCA W,RESOLVED,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Washington institutional facility chronology and record-book game ledger establish a Washington home game in Seattle, but do not safely identify the physical building for this individual early game.",,,,
washington-0003,washington,2025-26_UW_record_book_all_time_results,1898-1899,1898,1899-01-14,Seattle HS,Seattle HS,seattle-hs,FALSE,12,5,W,0,,,H,SOURCE_PROGRAM_HOME,,,Seattle,WA,,,REGULAR_SEASON,,35,Jan. 14 Seattle HS W 12–5,RESOLVED,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Washington institutional facility chronology and record-book game ledger establish a Washington home game in Seattle, but do not safely identify the physical building for this individual early game.",,,,
washington-0004,washington,2025-26_UW_record_book_all_time_results,1898-1899,1898,1899-01-21,Everett HS,Everett HS,everett-hs,FALSE,7,10,L,0,,,H,SOURCE_PROGRAM_HOME,,,Seattle,WA,,,REGULAR_SEASON,,35,Jan. 21 Everett HS L 7–10,RESOLVED,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Washington institutional facility chronology and record-book game ledger establish a Washington home game in Seattle, but do not safely identify the physical building for this individual early game.",,,,
washington-0005,washington,2025-26_UW_record_book_all_time_results,1901-1902,1901,,Seattle HS,Seattle HS,seattle-hs,FALSE,43,13,W,0,,,H,SOURCE_PROGRAM_HOME,,,Seattle,WA,,,REGULAR_SEASON,,35,Seattle HS W 43–13,RESOLVED,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Washington institutional facility chronology and record-book game ledger establish a Washington home game in Seattle, but do not safely identify the physical building for this individual early game.",,,,
washington-0006,washington,2025-26_UW_record_book_all_time_results,1901-1902,1901,,Seattle YMCA,Seattle YMCA,seattle-ymca,FALSE,25,17,W,0,,,H,SOURCE_PROGRAM_HOME,,,Seattle,WA,,,REGULAR_SEASON,,35,Seattle YMCA W 25–17,RESOLVED,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Washington institutional facility chronology and record-book game ledger establish a Washington home game in Seattle, but do not safely identify the physical building for this individual early game.",,,,
washington-0007,washington,2025-26_UW_record_book_all_time_results,1901-1902,1901,,Tacoma YMCA,Tacoma YMCA,tacoma-ymca,FALSE,22,18,W,0,,,H,SOURCE_PROGRAM_HOME,,,Seattle,WA,,,REGULAR_SEASON,,35,Tacoma YMCA W 22–18,RESOLVED,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Washington institutional facility chronology and record-book game ledger establish a Washington home game in Seattle, but do not safely identify the physical building for this individual early game.",,,,
washington-0008,washington,2025-26_UW_record_book_all_time_results,1901-1902,1901,,Everett YMCA,Everett YMCA,everett-ymca,FALSE,51,6,W,0,,,H,SOURCE_PROGRAM_HOME,,,Seattle,WA,,,REGULAR_SEASON,,35,Everett YMCA W 51–6,RESOLVED,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Washington institutional facility chronology and record-book game ledger establish a Washington home game in Seattle, but do not safely identify the physical building for this individual early game.",,,,
washington-0009,washington,2025-26_UW_record_book_all_time_results,1901-1902,1901,,Tacoma YMCA,Tacoma YMCA,tacoma-ymca,FALSE,17,15,W,0,,,H,SOURCE_PROGRAM_HOME,,,Seattle,WA,,,REGULAR_SEASON,,35,Tacoma YMCA W 17–15,RESOLVED,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Washington institutional facility chronology and record-book game ledger establish a Washington home game in Seattle, but do not safely identify the physical building for this individual early game.",,,,
washington-0010,washington,2025-26_UW_record_book_all_time_results,1901-1902,1901,,Seattle YMCA,Seattle YMCA,seattle-ymca,FALSE,32,19,W,0,,,H,SOURCE_PROGRAM_HOME,,,Seattle,WA,,,REGULAR_SEASON,,35,Seattle YMCA W 32–19,RESOLVED,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Washington institutional facility chronology and record-book game ledger establish a Washington home game in Seattle, but do not safely identify the physical building for this individual early game.",,,,
washington-0011,washington,2025-26_UW_record_book_all_time_results,1901-1902,1901,,Everett YMCA,Everett YMCA,everett-ymca,FALSE,23,20,W,0,,,H,SOURCE_PROGRAM_HOME,,,Seattle,WA,,,REGULAR_SEASON,,35,Everett YMCA W 23–20,RESOLVED,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Washington institutional facility chronology and record-book game ledger establish a Washington home game in Seattle, but do not safely identify the physical building for this individual early game.",,,,
washington-0012,washington,2025-26_UW_record_book_all_time_results,1902-1903,1902,,Whatcom YMCA,Whatcom YMCA,whatcom-ymca,FALSE,26,18,W,0,,,H,SOURCE_PROGRAM_HOME,,,Seattle,WA,,,REGULAR_SEASON,,35,Whatcom YMCA W 26–18,RESOLVED,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Washington institutional facility chronology and record-book game ledger establish a Washington home game in Seattle, but do not safely identify the physical building for this individual early game.",,,,
washington-0013,washington,2025-26_UW_record_book_all_time_results,1902-1903,1902,,Everett YMCA,Everett YMCA,everett-ymca,FALSE,10,26,L,0,,,H,SOURCE_PROGRAM_HOME,,,Seattle,WA,,,REGULAR_SEASON,,35,Everett YMCA L 10–26,RESOLVED,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Washington institutional facility chronology and record-book game ledger establish a Washington home game in Seattle, but do not safely identify the physical building for this individual early game.",,,,
washington-0014,washington,2025-26_UW_record_book_all_time_results,1902-1903,1902,,Tacoma YMCA,Tacoma YMCA,tacoma-ymca,FALSE,16,19,L,0,,,H,SOURCE_PROGRAM_HOME,,,Seattle,WA,,,REGULAR_SEASON,,35,Tacoma YMCA L 16–19,RESOLVED,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Washington institutional facility chronology and record-book game ledger establish a Washington home game in Seattle, but do not safely identify the physical building for this individual early game.",,,,
washington-0015,washington,2025-26_UW_record_book_all_time_results,1902-1903,1902,,Whatcom YMCA,Whatcom YMCA,whatcom-ymca,FALSE,17,8,W,0,,,H,SOURCE_PROGRAM_HOME,,,Seattle,WA,,,REGULAR_SEASON,,35,Whatcom YMCA W 17–8,RESOLVED,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Washington institutional facility chronology and record-book game ledger establish a Washington home game in Seattle, but do not safely identify the physical building for this individual early game.",,,,
washington-0016,washington,2025-26_UW_record_book_all_time_results,1902-1903,1902,,Tacoma YMCA,Tacoma YMCA,tacoma-ymca,FALSE,11,20,L,0,,,H,SOURCE_PROGRAM_HOME,,,Seattle,WA,,,REGULAR_SEASON,,35,Tacoma YMCA L 11–20,RESOLVED,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Washington institutional facility chronology and record-book game ledger establish a Washington home game in Seattle, but do not safely identify the physical building for this individual early game.",,,,
washington-0017,washington,2025-26_UW_record_book_all_time_results,1902-1903,1902,,Roslyn AC,Roslyn AC,roslyn-ac,FALSE,6,11,L,0,,,H,SOURCE_PROGRAM_HOME,,,Seattle,WA,,,REGULAR_SEASON,,35,Roslyn AC L 6–11,RESOLVED,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Washington institutional facility chronology and record-book game ledger establish a Washington home game in Seattle, but do not safely identify the physical building for this individual early game.",,,,
washington-0018,washington,2025-26_UW_record_book_all_time_results,1902-1903,1902,,Central Washington,Central Washington,central-washington,FALSE,11,5,W,0,,,H,SOURCE_PROGRAM_HOME,,,Seattle,WA,,,REGULAR_SEASON,,35,Central Washington W 11–5,RESOLVED,,RESEARCHED_UNRESOLVED_HOME_VENUE,"Washington institutional facility chronology and record-book game ledger establish a Washington home game in Seattle, but do not safely identify the physical building for this individual early game.",,,,
washington-0019,washington,2025-26_UW_record_book_all_time_results,1903-1904,1903,,Dallas College,Dallas College,dallas-college,FALSE,22,16,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,35,at Dallas College W 22–16,RESOLVED,,,,,,,
washington-0020,washington,2025-26_UW_record_book_all_time_results,1903-1904,1903,,Oregon Normal,Western Oregon,western-oregon,FALSE,20,12,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,35,at Oregon Normal W 20–12,RESOLVED,,,,,,,
washington-0021,washington,2025-26_UW_record_book_all_time_results,1903-1904,1903,,Oregon State,Oregon State,oregon-state,TRUE,19,22,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,35,at Oregon State L 19–22,RESOLVED,,,,,,,
washington-0022,washington,2025-26_UW_record_book_all_time_results,1903-1904,1903,,Oregon,Oregon,oregon,TRUE,19,16,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,35,at Oregon W 19–16,RESOLVED,,,,MATCH_SOURCE_ASSERTION,Unique 1903-04 Washington-Oregon contest; both institutional ledgers identify the Washington win and the residual one-point score/date detail remains available for discrepancy review.,oregon,ORERAW-00004
